region,version,abbr,layer,zone,feature,year,month,value
emea,240802,ssa,025,1,daylength,,1,767.84267107435517
emea,240802,ssa,025,1,daylength,,2,750.11570649804275
emea,240802,ssa,025,1,daylength,,3,726.04045407255182
emea,240802,ssa,025,1,daylength,,4,700.05996807022768
emea,240802,ssa,025,1,daylength,,5,678.198071633531
emea,240802,ssa,025,1,daylength,,6,667.16301696189635
emea,240802,ssa,025,1,daylength,,7,671.54169560613536
emea,240802,ssa,025,1,daylength,,8,689.883401904253
emea,240802,ssa,025,1,daylength,,9,714.82041276994607
emea,240802,ssa,025,1,daylength,,10,740.75471475948245
emea,240802,ssa,025,1,daylength,,11,762.37392430462955
emea,240802,ssa,025,1,daylength,,12,772.80380020006714
emea,240802,ssa,025,1,elevation,,,1108.9100309919941
emea,240802,ssa,025,1,max_temperature,2014,1,27.829489745130232
emea,240802,ssa,025,1,max_temperature,2014,2,27.175397216018517
emea,240802,ssa,025,1,max_temperature,2014,3,27.744059270438555
emea,240802,ssa,025,1,max_temperature,2014,4,26.891623499270455
emea,240802,ssa,025,1,max_temperature,2014,5,27.084238435707942
emea,240802,ssa,025,1,max_temperature,2014,6,24.942112233458854
emea,240802,ssa,025,1,max_temperature,2014,7,25.301114895252553
emea,240802,ssa,025,1,max_temperature,2014,8,28.311706397091935
emea,240802,ssa,025,1,max_temperature,2014,9,31.79230308646892
emea,240802,ssa,025,1,max_temperature,2014,10,33.96255621829814
emea,240802,ssa,025,1,max_temperature,2014,11,31.962646867165319
emea,240802,ssa,025,1,max_temperature,2014,12,27.986130393714472
emea,240802,ssa,025,1,max_temperature,2015,1,27.275175050110693
emea,240802,ssa,025,1,max_temperature,2015,2,28.489761413287706
emea,240802,ssa,025,1,max_temperature,2015,3,29.117364840176556
emea,240802,ssa,025,1,max_temperature,2015,4,26.082214146727232
emea,240802,ssa,025,1,max_temperature,2015,5,26.857467408699826
emea,240802,ssa,025,1,max_temperature,2015,6,25.223115622561906
emea,240802,ssa,025,1,max_temperature,2015,7,26.715920592263362
emea,240802,ssa,025,1,max_temperature,2015,8,29.454999392067151
emea,240802,ssa,025,1,max_temperature,2015,9,32.699799530636767
emea,240802,ssa,025,1,max_temperature,2015,10,33.854904541440021
emea,240802,ssa,025,1,max_temperature,2015,11,31.209363999094379
emea,240802,ssa,025,1,max_temperature,2015,12,29.198455147987882
emea,240802,ssa,025,1,max_temperature,2016,1,28.170916255374376
emea,240802,ssa,025,1,max_temperature,2016,2,28.957498394274527
emea,240802,ssa,025,1,max_temperature,2016,3,28.072163152772223
emea,240802,ssa,025,1,max_temperature,2016,4,27.638788565863393
emea,240802,ssa,025,1,max_temperature,2016,5,25.38131029918264
emea,240802,ssa,025,1,max_temperature,2016,6,24.886295017930767
emea,240802,ssa,025,1,max_temperature,2016,7,23.960803490010143
emea,240802,ssa,025,1,max_temperature,2016,8,27.905229146642196
emea,240802,ssa,025,1,max_temperature,2016,9,32.650782012016755
emea,240802,ssa,025,1,max_temperature,2016,10,35.4711956328536
emea,240802,ssa,025,1,max_temperature,2016,11,32.008036367736942
emea,240802,ssa,025,1,max_temperature,2016,12,28.067555528984784
emea,240802,ssa,025,1,max_temperature,2017,1,26.640457138214355
emea,240802,ssa,025,1,max_temperature,2017,2,26.755748148827923
emea,240802,ssa,025,1,max_temperature,2017,3,26.716913201590561
emea,240802,ssa,025,1,max_temperature,2017,4,27.036676613948671
emea,240802,ssa,025,1,max_temperature,2017,5,26.952052253775275
emea,240802,ssa,025,1,max_temperature,2017,6,25.162281430654382
emea,240802,ssa,025,1,max_temperature,2017,7,25.537106219129708
emea,240802,ssa,025,1,max_temperature,2017,8,27.426339864359868
emea,240802,ssa,025,1,max_temperature,2017,9,32.077991119940961
emea,240802,ssa,025,1,max_temperature,2017,10,33.293715843761674
emea,240802,ssa,025,1,max_temperature,2017,11,29.119635606997857
emea,240802,ssa,025,1,max_temperature,2017,12,27.979610266239913
emea,240802,ssa,025,1,max_temperature,2018,1,28.730427931762591
emea,240802,ssa,025,1,max_temperature,2018,2,27.154942153795222
emea,240802,ssa,025,1,max_temperature,2018,3,27.674622054332072
emea,240802,ssa,025,1,max_temperature,2018,4,27.087080350404719
emea,240802,ssa,025,1,max_temperature,2018,5,26.753361809543613
emea,240802,ssa,025,1,max_temperature,2018,6,25.018694917461538
emea,240802,ssa,025,1,max_temperature,2018,7,23.766703539016856
emea,240802,ssa,025,1,max_temperature,2018,8,29.902175365924602
emea,240802,ssa,025,1,max_temperature,2018,9,33.006812038670773
emea,240802,ssa,025,1,max_temperature,2018,10,32.79024827930624
emea,240802,ssa,025,1,max_temperature,2018,11,32.451864540826314
emea,240802,ssa,025,1,max_temperature,2018,12,29.557770851526637
emea,240802,ssa,025,1,max_temperature,2019,1,27.902150290821076
emea,240802,ssa,025,1,max_temperature,2019,2,28.9725667615103
emea,240802,ssa,025,1,max_temperature,2019,3,30.648748804183239
emea,240802,ssa,025,1,max_temperature,2019,4,28.377071260431624
emea,240802,ssa,025,1,max_temperature,2019,5,27.572919457383694
emea,240802,ssa,025,1,max_temperature,2019,6,24.4681905600035
emea,240802,ssa,025,1,max_temperature,2019,7,26.163217624298355
emea,240802,ssa,025,1,max_temperature,2019,8,28.467142060210456
emea,240802,ssa,025,1,max_temperature,2019,9,31.950560706420337
emea,240802,ssa,025,1,max_temperature,2019,10,34.533866057776628
emea,240802,ssa,025,1,max_temperature,2019,11,31.884032593120796
emea,240802,ssa,025,1,max_temperature,2019,12,30.15499534364552
emea,240802,ssa,025,1,max_temperature,2020,1,28.252688158925583
emea,240802,ssa,025,1,max_temperature,2020,2,27.521331415236112
emea,240802,ssa,025,1,max_temperature,2020,3,27.92901154936397
emea,240802,ssa,025,1,max_temperature,2020,4,28.5151977743466
emea,240802,ssa,025,1,max_temperature,2020,5,27.029436430169735
emea,240802,ssa,025,1,max_temperature,2020,6,24.560050751314336
emea,240802,ssa,025,1,max_temperature,2020,7,23.809103451819258
emea,240802,ssa,025,1,max_temperature,2020,8,28.571137841249712
emea,240802,ssa,025,1,max_temperature,2020,9,31.991447398460416
emea,240802,ssa,025,1,max_temperature,2020,10,34.097701203237243
emea,240802,ssa,025,1,max_temperature,2020,11,30.544558582747044
emea,240802,ssa,025,1,max_temperature,2020,12,26.760723079180494
emea,240802,ssa,025,1,max_temperature,2021,1,26.519438565352473
emea,240802,ssa,025,1,max_temperature,2021,2,27.358871048486584
emea,240802,ssa,025,1,max_temperature,2021,3,27.955725930810875
emea,240802,ssa,025,1,max_temperature,2021,4,27.982950390759083
emea,240802,ssa,025,1,max_temperature,2021,5,25.96991994695761
emea,240802,ssa,025,1,max_temperature,2021,6,24.522047600286985
emea,240802,ssa,025,1,max_temperature,2021,7,23.936917952929591
emea,240802,ssa,025,1,max_temperature,2021,8,28.207537193615849
emea,240802,ssa,025,1,max_temperature,2021,9,32.18167390103401
emea,240802,ssa,025,1,max_temperature,2021,10,33.089862103833021
emea,240802,ssa,025,1,max_temperature,2021,11,32.124683794636155
emea,240802,ssa,025,1,max_temperature,2021,12,31.413072285822626
emea,240802,ssa,025,1,max_temperature,2022,1,26.915893754103678
emea,240802,ssa,025,1,max_temperature,2022,2,28.094327800300317
emea,240802,ssa,025,1,max_temperature,2022,3,27.548240671957419
emea,240802,ssa,025,1,max_temperature,2022,4,27.500868689529522
emea,240802,ssa,025,1,max_temperature,2022,5,26.495121098853161
emea,240802,ssa,025,1,max_temperature,2022,6,23.520799934090533
emea,240802,ssa,025,1,max_temperature,2022,7,24.845027213279415
emea,240802,ssa,025,1,max_temperature,2022,8,28.452940366916298
emea,240802,ssa,025,1,max_temperature,2022,9,31.841880948681617
emea,240802,ssa,025,1,max_temperature,2022,10,33.615238846787612
emea,240802,ssa,025,1,max_temperature,2022,11,29.155236308241339
emea,240802,ssa,025,1,max_temperature,2022,12,28.084722460333271
emea,240802,ssa,025,1,max_temperature,2023,1,26.202334349127458
emea,240802,ssa,025,1,max_temperature,2023,2,28.553254426607879
emea,240802,ssa,025,1,max_temperature,2023,3,28.580943186707845
emea,240802,ssa,025,1,max_temperature,2023,4,28.8616139795869
emea,240802,ssa,025,1,max_temperature,2023,5,28.676032561277143
emea,240802,ssa,025,1,max_temperature,2023,6,28.070881101225016
emea,240802,ssa,025,1,max_temperature,2023,7,25.158443540081375
emea,240802,ssa,025,1,max_temperature,2023,8,25.866747301786717
emea,240802,ssa,025,1,max_temperature,2023,9,32.592183367837009
emea,240802,ssa,025,1,max_temperature,2023,10,34.267671462523978
emea,240802,ssa,025,1,max_temperature,2023,11,31.410794314241407
emea,240802,ssa,025,1,max_temperature,2023,12,30.908387228748673
emea,240802,ssa,025,1,temp_range,2014,1,8.6865244339177252
emea,240802,ssa,025,1,temp_range,2014,2,8.028267741849417
emea,240802,ssa,025,1,temp_range,2014,3,9.1802249405292766
emea,240802,ssa,025,1,temp_range,2014,4,9.4104841341223455
emea,240802,ssa,025,1,temp_range,2014,5,12.495561862845083
emea,240802,ssa,025,1,temp_range,2014,6,12.89490999360067
emea,240802,ssa,025,1,temp_range,2014,7,13.97595996446468
emea,240802,ssa,025,1,temp_range,2014,8,14.119290300128993
emea,240802,ssa,025,1,temp_range,2014,9,13.643722940605979
emea,240802,ssa,025,1,temp_range,2014,10,13.235843405218128
emea,240802,ssa,025,1,temp_range,2014,11,11.31562712430318
emea,240802,ssa,025,1,temp_range,2014,12,8.434176557241079
emea,240802,ssa,025,1,temp_range,2015,1,8.40503749787538
emea,240802,ssa,025,1,temp_range,2015,2,9.8664790277833969
emea,240802,ssa,025,1,temp_range,2015,3,10.874651100959625
emea,240802,ssa,025,1,temp_range,2015,4,8.7556904851861237
emea,240802,ssa,025,1,temp_range,2015,5,13.371552935774506
emea,240802,ssa,025,1,temp_range,2015,6,13.498389255892405
emea,240802,ssa,025,1,temp_range,2015,7,14.629230549881996
emea,240802,ssa,025,1,temp_range,2015,8,14.752139354527456
emea,240802,ssa,025,1,temp_range,2015,9,13.954208049496639
emea,240802,ssa,025,1,temp_range,2015,10,12.901596172974402
emea,240802,ssa,025,1,temp_range,2015,11,11.332550673657384
emea,240802,ssa,025,1,temp_range,2015,12,9.4356692990910478
emea,240802,ssa,025,1,temp_range,2016,1,8.2917314365032482
emea,240802,ssa,025,1,temp_range,2016,2,9.1178668160140255
emea,240802,ssa,025,1,temp_range,2016,3,8.2668325216704766
emea,240802,ssa,025,1,temp_range,2016,4,10.777259664518382
emea,240802,ssa,025,1,temp_range,2016,5,11.907183515685412
emea,240802,ssa,025,1,temp_range,2016,6,13.611957860881304
emea,240802,ssa,025,1,temp_range,2016,7,13.032834561322815
emea,240802,ssa,025,1,temp_range,2016,8,13.767929115351819
emea,240802,ssa,025,1,temp_range,2016,9,14.326707579204996
emea,240802,ssa,025,1,temp_range,2016,10,13.796333447387411
emea,240802,ssa,025,1,temp_range,2016,11,10.983208356049092
emea,240802,ssa,025,1,temp_range,2016,12,8.7850499068041259
emea,240802,ssa,025,1,temp_range,2017,1,7.3478409322987233
emea,240802,ssa,025,1,temp_range,2017,2,7.59893958408524
emea,240802,ssa,025,1,temp_range,2017,3,8.3622306527423031
emea,240802,ssa,025,1,temp_range,2017,4,9.7895544642841212
emea,240802,ssa,025,1,temp_range,2017,5,11.687716675831435
emea,240802,ssa,025,1,temp_range,2017,6,12.357005767399205
emea,240802,ssa,025,1,temp_range,2017,7,13.397873930612548
emea,240802,ssa,025,1,temp_range,2017,8,13.740625686979911
emea,240802,ssa,025,1,temp_range,2017,9,14.59299461910939
emea,240802,ssa,025,1,temp_range,2017,10,12.366008256145109
emea,240802,ssa,025,1,temp_range,2017,11,10.084697874230114
emea,240802,ssa,025,1,temp_range,2017,12,8.62522948933043
emea,240802,ssa,025,1,temp_range,2018,1,10.318072472469993
emea,240802,ssa,025,1,temp_range,2018,2,7.8888025123640571
emea,240802,ssa,025,1,temp_range,2018,3,8.8961069235314714
emea,240802,ssa,025,1,temp_range,2018,4,9.9265461123637131
emea,240802,ssa,025,1,temp_range,2018,5,11.104974558358411
emea,240802,ssa,025,1,temp_range,2018,6,12.969753166339995
emea,240802,ssa,025,1,temp_range,2018,7,11.181815826508206
emea,240802,ssa,025,1,temp_range,2018,8,14.711435606903617
emea,240802,ssa,025,1,temp_range,2018,9,14.218937475528005
emea,240802,ssa,025,1,temp_range,2018,10,13.473166765721519
emea,240802,ssa,025,1,temp_range,2018,11,12.118013300307993
emea,240802,ssa,025,1,temp_range,2018,12,9.8997265057226844
emea,240802,ssa,025,1,temp_range,2019,1,8.5583791089684684
emea,240802,ssa,025,1,temp_range,2019,2,9.9851685494740661
emea,240802,ssa,025,1,temp_range,2019,3,11.687015568515228
emea,240802,ssa,025,1,temp_range,2019,4,10.329235631858461
emea,240802,ssa,025,1,temp_range,2019,5,12.014032308510687
emea,240802,ssa,025,1,temp_range,2019,6,13.307699902734244
emea,240802,ssa,025,1,temp_range,2019,7,15.300598243456921
emea,240802,ssa,025,1,temp_range,2019,8,13.943777476865094
emea,240802,ssa,025,1,temp_range,2019,9,14.397711452440877
emea,240802,ssa,025,1,temp_range,2019,10,13.978896152844193
emea,240802,ssa,025,1,temp_range,2019,11,10.85685783251653
emea,240802,ssa,025,1,temp_range,2019,12,10.134084059071967
emea,240802,ssa,025,1,temp_range,2020,1,8.5572796370178832
emea,240802,ssa,025,1,temp_range,2020,2,7.9467194264278742
emea,240802,ssa,025,1,temp_range,2020,3,8.8829537096536431
emea,240802,ssa,025,1,temp_range,2020,4,11.426165140345621
emea,240802,ssa,025,1,temp_range,2020,5,12.831827954127853
emea,240802,ssa,025,1,temp_range,2020,6,12.395495295177412
emea,240802,ssa,025,1,temp_range,2020,7,12.742420326029315
emea,240802,ssa,025,1,temp_range,2020,8,14.842884984230036
emea,240802,ssa,025,1,temp_range,2020,9,13.588799307842585
emea,240802,ssa,025,1,temp_range,2020,10,13.320568564073245
emea,240802,ssa,025,1,temp_range,2020,11,10.550073174274946
emea,240802,ssa,025,1,temp_range,2020,12,7.5697814884104249
emea,240802,ssa,025,1,temp_range,2021,1,7.4232074797357708
emea,240802,ssa,025,1,temp_range,2021,2,8.3235385716216115
emea,240802,ssa,025,1,temp_range,2021,3,9.7407517282868046
emea,240802,ssa,025,1,temp_range,2021,4,11.46529974398393
emea,240802,ssa,025,1,temp_range,2021,5,13.069730813332532
emea,240802,ssa,025,1,temp_range,2021,6,13.465027858833643
emea,240802,ssa,025,1,temp_range,2021,7,13.17653032217433
emea,240802,ssa,025,1,temp_range,2021,8,14.362857374647538
emea,240802,ssa,025,1,temp_range,2021,9,13.842808264235995
emea,240802,ssa,025,1,temp_range,2021,10,12.751102779054396
emea,240802,ssa,025,1,temp_range,2021,11,11.693437546929756
emea,240802,ssa,025,1,temp_range,2021,12,10.793228704779784
emea,240802,ssa,025,1,temp_range,2022,1,7.9409962833341918
emea,240802,ssa,025,1,temp_range,2022,2,9.596703504045502
emea,240802,ssa,025,1,temp_range,2022,3,8.7946198289797355
emea,240802,ssa,025,1,temp_range,2022,4,9.9079456330582527
emea,240802,ssa,025,1,temp_range,2022,5,12.720256482643293
emea,240802,ssa,025,1,temp_range,2022,6,12.287401412752221
emea,240802,ssa,025,1,temp_range,2022,7,12.355284470449826
emea,240802,ssa,025,1,temp_range,2022,8,15.009972426863371
emea,240802,ssa,025,1,temp_range,2022,9,13.439428321229407
emea,240802,ssa,025,1,temp_range,2022,10,13.121476537535518
emea,240802,ssa,025,1,temp_range,2022,11,10.02434902919247
emea,240802,ssa,025,1,temp_range,2022,12,9.4634907977537921
emea,240802,ssa,025,1,temp_range,2023,1,7.5096745748113092
emea,240802,ssa,025,1,temp_range,2023,2,9.48948224534448
emea,240802,ssa,025,1,temp_range,2023,3,10.138556306094603
emea,240802,ssa,025,1,temp_range,2023,4,12.121354750108319
emea,240802,ssa,025,1,temp_range,2023,5,14.539803143950234
emea,240802,ssa,025,1,temp_range,2023,6,14.742292451080683
emea,240802,ssa,025,1,temp_range,2023,7,13.668619224552954
emea,240802,ssa,025,1,temp_range,2023,8,12.552240098962578
emea,240802,ssa,025,1,temp_range,2023,9,15.444380323528552
emea,240802,ssa,025,1,temp_range,2023,10,12.440798527684793
emea,240802,ssa,025,1,temp_range,2023,11,10.547618995605758
emea,240802,ssa,025,1,temp_range,2023,12,10.150655900549534
emea,240802,ssa,025,1,total_precipitation,2014,1,239.76127317005685
emea,240802,ssa,025,1,total_precipitation,2014,2,240.63591083004042
emea,240802,ssa,025,1,total_precipitation,2014,3,151.07911875892927
emea,240802,ssa,025,1,total_precipitation,2014,4,59.282340412111282
emea,240802,ssa,025,1,total_precipitation,2014,5,1.6065378686235476
emea,240802,ssa,025,1,total_precipitation,2014,6,0.54642448109933639
emea,240802,ssa,025,1,total_precipitation,2014,7,0.3856595515859027
emea,240802,ssa,025,1,total_precipitation,2014,8,0.14404965702263439
emea,240802,ssa,025,1,total_precipitation,2014,9,1.3974306231394706
emea,240802,ssa,025,1,total_precipitation,2014,10,5.7744712062882684
emea,240802,ssa,025,1,total_precipitation,2014,11,65.751639512798192
emea,240802,ssa,025,1,total_precipitation,2014,12,240.72235533895517
emea,240802,ssa,025,1,total_precipitation,2015,1,270.27875190931923
emea,240802,ssa,025,1,total_precipitation,2015,2,158.63740078071532
emea,240802,ssa,025,1,total_precipitation,2015,3,108.06220277792352
emea,240802,ssa,025,1,total_precipitation,2015,4,123.98433742514109
emea,240802,ssa,025,1,total_precipitation,2015,5,0.31032716966838336
emea,240802,ssa,025,1,total_precipitation,2015,6,0.14397220557040669
emea,240802,ssa,025,1,total_precipitation,2015,7,0.0848988855479007
emea,240802,ssa,025,1,total_precipitation,2015,8,0.0
emea,240802,ssa,025,1,total_precipitation,2015,9,1.1088767616741535
emea,240802,ssa,025,1,total_precipitation,2015,10,5.7968247917087012
emea,240802,ssa,025,1,total_precipitation,2015,11,103.59318619881709
emea,240802,ssa,025,1,total_precipitation,2015,12,173.76122831638546
emea,240802,ssa,025,1,total_precipitation,2016,1,262.82625332636
emea,240802,ssa,025,1,total_precipitation,2016,2,206.80474200427656
emea,240802,ssa,025,1,total_precipitation,2016,3,243.76379405368434
emea,240802,ssa,025,1,total_precipitation,2016,4,26.237164060865837
emea,240802,ssa,025,1,total_precipitation,2016,5,0.65887289969089124
emea,240802,ssa,025,1,total_precipitation,2016,6,0.40891234917728525
emea,240802,ssa,025,1,total_precipitation,2016,7,0.65934077654091539
emea,240802,ssa,025,1,total_precipitation,2016,8,0.18338313522815497
emea,240802,ssa,025,1,total_precipitation,2016,9,0.0064966027631925272
emea,240802,ssa,025,1,total_precipitation,2016,10,2.4415270145905481
emea,240802,ssa,025,1,total_precipitation,2016,11,112.17120032746334
emea,240802,ssa,025,1,total_precipitation,2016,12,226.77856684356615
emea,240802,ssa,025,1,total_precipitation,2017,1,331.24095863589559
emea,240802,ssa,025,1,total_precipitation,2017,2,273.81295318814426
emea,240802,ssa,025,1,total_precipitation,2017,3,195.9656147051744
emea,240802,ssa,025,1,total_precipitation,2017,4,44.756453838386271
emea,240802,ssa,025,1,total_precipitation,2017,5,3.5052942868899351
emea,240802,ssa,025,1,total_precipitation,2017,6,0.57278175021494349
emea,240802,ssa,025,1,total_precipitation,2017,7,0.77288245728514937
emea,240802,ssa,025,1,total_precipitation,2017,8,0.15463992476855992
emea,240802,ssa,025,1,total_precipitation,2017,9,0.16866591617331039
emea,240802,ssa,025,1,total_precipitation,2017,10,41.04785159080631
emea,240802,ssa,025,1,total_precipitation,2017,11,137.8545619395403
emea,240802,ssa,025,1,total_precipitation,2017,12,234.68548092952949
emea,240802,ssa,025,1,total_precipitation,2018,1,134.55977143589681
emea,240802,ssa,025,1,total_precipitation,2018,2,324.241033336384
emea,240802,ssa,025,1,total_precipitation,2018,3,221.75299654016635
emea,240802,ssa,025,1,total_precipitation,2018,4,59.06348619684352
emea,240802,ssa,025,1,total_precipitation,2018,5,7.8622104901851912
emea,240802,ssa,025,1,total_precipitation,2018,6,0.16106286686812155
emea,240802,ssa,025,1,total_precipitation,2018,7,2.7937203351057036
emea,240802,ssa,025,1,total_precipitation,2018,8,0.030954183111504108
emea,240802,ssa,025,1,total_precipitation,2018,9,0.60750823759448735
emea,240802,ssa,025,1,total_precipitation,2018,10,3.6710689590852894
emea,240802,ssa,025,1,total_precipitation,2018,11,65.743305754099353
emea,240802,ssa,025,1,total_precipitation,2018,12,170.56805327624406
emea,240802,ssa,025,1,total_precipitation,2019,1,253.92145547927279
emea,240802,ssa,025,1,total_precipitation,2019,2,155.1510006539703
emea,240802,ssa,025,1,total_precipitation,2019,3,55.795587445839523
emea,240802,ssa,025,1,total_precipitation,2019,4,74.820458555417986
emea,240802,ssa,025,1,total_precipitation,2019,5,0.73317751251998686
emea,240802,ssa,025,1,total_precipitation,2019,6,0.26550702322781206
emea,240802,ssa,025,1,total_precipitation,2019,7,0.042379375330412472
emea,240802,ssa,025,1,total_precipitation,2019,8,0.22270144986050866
emea,240802,ssa,025,1,total_precipitation,2019,9,0.24500045866319908
emea,240802,ssa,025,1,total_precipitation,2019,10,10.554413107362151
emea,240802,ssa,025,1,total_precipitation,2019,11,118.50920142721962
emea,240802,ssa,025,1,total_precipitation,2019,12,131.51596925799103
emea,240802,ssa,025,1,total_precipitation,2020,1,250.56895659712504
emea,240802,ssa,025,1,total_precipitation,2020,2,267.75462498787738
emea,240802,ssa,025,1,total_precipitation,2020,3,175.13806536699403
emea,240802,ssa,025,1,total_precipitation,2020,4,15.663146539466581
emea,240802,ssa,025,1,total_precipitation,2020,5,0.41242262844582456
emea,240802,ssa,025,1,total_precipitation,2020,6,0.78775124200556945
emea,240802,ssa,025,1,total_precipitation,2020,7,0.30890652117437867
emea,240802,ssa,025,1,total_precipitation,2020,8,0.36701184209752569
emea,240802,ssa,025,1,total_precipitation,2020,9,0.53133202266751312
emea,240802,ssa,025,1,total_precipitation,2020,10,14.252539021810193
emea,240802,ssa,025,1,total_precipitation,2020,11,143.39422983393104
emea,240802,ssa,025,1,total_precipitation,2020,12,324.8676887294929
emea,240802,ssa,025,1,total_precipitation,2021,1,336.27255634028461
emea,240802,ssa,025,1,total_precipitation,2021,2,245.41895032150961
emea,240802,ssa,025,1,total_precipitation,2021,3,133.30489767778604
emea,240802,ssa,025,1,total_precipitation,2021,4,7.6558518401519393
emea,240802,ssa,025,1,total_precipitation,2021,5,15.059678983647629
emea,240802,ssa,025,1,total_precipitation,2021,6,0.53934210228884183
emea,240802,ssa,025,1,total_precipitation,2021,7,0.56512375568060236
emea,240802,ssa,025,1,total_precipitation,2021,8,0.20636836737253361
emea,240802,ssa,025,1,total_precipitation,2021,9,0.26937641101578436
emea,240802,ssa,025,1,total_precipitation,2021,10,13.550393805380736
emea,240802,ssa,025,1,total_precipitation,2021,11,77.716969643504981
emea,240802,ssa,025,1,total_precipitation,2021,12,160.73439471667407
emea,240802,ssa,025,1,total_precipitation,2022,1,315.65916973278968
emea,240802,ssa,025,1,total_precipitation,2022,2,184.02015516874442
emea,240802,ssa,025,1,total_precipitation,2022,3,192.41243880024302
emea,240802,ssa,025,1,total_precipitation,2022,4,83.2444545608748
emea,240802,ssa,025,1,total_precipitation,2022,5,0.55124952892413148
emea,240802,ssa,025,1,total_precipitation,2022,6,2.5371078013931481
emea,240802,ssa,025,1,total_precipitation,2022,7,0.74991486614322866
emea,240802,ssa,025,1,total_precipitation,2022,8,0.048780679909341984
emea,240802,ssa,025,1,total_precipitation,2022,9,0.44657050806287657
emea,240802,ssa,025,1,total_precipitation,2022,10,3.5468880736761719
emea,240802,ssa,025,1,total_precipitation,2022,11,181.12037258867326
emea,240802,ssa,025,1,total_precipitation,2022,12,211.26795124720928
emea,240802,ssa,025,1,total_precipitation,2023,1,396.72005305635685
emea,240802,ssa,025,1,total_precipitation,2023,2,156.75380724066497
emea,240802,ssa,025,1,total_precipitation,2023,3,100.99023196930172
emea,240802,ssa,025,1,total_precipitation,2023,4,26.149668996821973
emea,240802,ssa,025,1,total_precipitation,2023,5,0.005669960427653109
emea,240802,ssa,025,1,total_precipitation,2023,6,0.051709764660259339
emea,240802,ssa,025,1,total_precipitation,2023,7,0.15182176419789073
emea,240802,ssa,025,1,total_precipitation,2023,8,0.40999344900488666
emea,240802,ssa,025,1,total_precipitation,2023,9,0.1593268502846712
emea,240802,ssa,025,1,total_precipitation,2023,10,13.32208781549275
emea,240802,ssa,025,1,total_precipitation,2023,11,22.848833565819959
emea,240802,ssa,025,1,total_precipitation,2023,12,169.59356359536383
emea,240802,ssa,025,2,daylength,,1,753.4817556560688
emea,240802,ssa,025,2,daylength,,2,741.08763484577435
emea,240802,ssa,025,2,daylength,,3,724.23113188913771
emea,240802,ssa,025,2,daylength,,4,706.03471890773346
emea,240802,ssa,025,2,daylength,,5,690.739342973862
emea,240802,ssa,025,2,daylength,,6,683.03058821384934
emea,240802,ssa,025,2,daylength,,7,686.08821773743443
emea,240802,ssa,025,2,daylength,,8,698.91173777557719
emea,240802,ssa,025,2,daylength,,9,716.371862675867
emea,240802,ssa,025,2,daylength,,10,734.535664716142
emea,240802,ssa,025,2,daylength,,11,749.66046553756689
emea,240802,ssa,025,2,daylength,,12,756.94624658083421
emea,240802,ssa,025,2,elevation,,,1311.5680122194583
emea,240802,ssa,025,2,max_temperature,2014,1,25.690571827628691
emea,240802,ssa,025,2,max_temperature,2014,2,25.487376495824197
emea,240802,ssa,025,2,max_temperature,2014,3,26.339488429023717
emea,240802,ssa,025,2,max_temperature,2014,4,25.732291272559159
emea,240802,ssa,025,2,max_temperature,2014,5,26.244883078410428
emea,240802,ssa,025,2,max_temperature,2014,6,25.090779756856943
emea,240802,ssa,025,2,max_temperature,2014,7,25.322982113938441
emea,240802,ssa,025,2,max_temperature,2014,8,27.337426686038931
emea,240802,ssa,025,2,max_temperature,2014,9,30.146439239148791
emea,240802,ssa,025,2,max_temperature,2014,10,31.134735933630385
emea,240802,ssa,025,2,max_temperature,2014,11,31.186153094410017
emea,240802,ssa,025,2,max_temperature,2014,12,27.13089092636659
emea,240802,ssa,025,2,max_temperature,2015,1,25.338301422032011
emea,240802,ssa,025,2,max_temperature,2015,2,26.802512754071945
emea,240802,ssa,025,2,max_temperature,2015,3,27.041359525989233
emea,240802,ssa,025,2,max_temperature,2015,4,25.2732100485795
emea,240802,ssa,025,2,max_temperature,2015,5,26.343806787460469
emea,240802,ssa,025,2,max_temperature,2015,6,25.686567433443184
emea,240802,ssa,025,2,max_temperature,2015,7,26.532965364649261
emea,240802,ssa,025,2,max_temperature,2015,8,27.941128865658804
emea,240802,ssa,025,2,max_temperature,2015,9,30.591297924258285
emea,240802,ssa,025,2,max_temperature,2015,10,31.605067939663027
emea,240802,ssa,025,2,max_temperature,2015,11,28.772827697574172
emea,240802,ssa,025,2,max_temperature,2015,12,26.641400486970277
emea,240802,ssa,025,2,max_temperature,2016,1,25.877861843974475
emea,240802,ssa,025,2,max_temperature,2016,2,26.980920796639154
emea,240802,ssa,025,2,max_temperature,2016,3,27.750439352480722
emea,240802,ssa,025,2,max_temperature,2016,4,26.065319325657061
emea,240802,ssa,025,2,max_temperature,2016,5,25.20563319144712
emea,240802,ssa,025,2,max_temperature,2016,6,25.040138638860064
emea,240802,ssa,025,2,max_temperature,2016,7,24.497677648569596
emea,240802,ssa,025,2,max_temperature,2016,8,27.207034079802881
emea,240802,ssa,025,2,max_temperature,2016,9,30.430290244152935
emea,240802,ssa,025,2,max_temperature,2016,10,32.484697021289783
emea,240802,ssa,025,2,max_temperature,2016,11,30.601759200007169
emea,240802,ssa,025,2,max_temperature,2016,12,27.153170865691994
emea,240802,ssa,025,2,max_temperature,2017,1,26.362715661832041
emea,240802,ssa,025,2,max_temperature,2017,2,26.020633629545273
